,Data Type,UTC Time,Latitude,North/South,Longitude,East/West,Quality,Satellites Num,HDOP,Altitude,Alit Unit,Geoid Height,Geo Unit,Comm Time,Check Sum,x,y
2005-09-25 23:46:40,$GPGGA,234640,3926.5029,N,11946.1981,W,2,12,0.9,1382.0,M,-22.0,M,,"*41
",1943714.267505401,-256905.8024444876
2005-09-25 23:46:42,$GPGGA,234642,3926.5029,N,11946.1981,W,2,12,0.8,1381.6,M,-22.0,M,,"*47
",1943714.267505401,-256905.8024444876
2005-09-25 23:46:44,$GPGGA,234644,3926.5029,N,11946.1981,W,2,12,0.8,1381.1,M,-22.0,M,,"*46
",1943714.267505401,-256905.8024444876
2005-09-25 23:46:46,$GPGGA,234646,3926.5028,N,11946.1981,W,2,12,0.8,1380.5,M,-22.0,M,,"*40
",1943714.316768997,-256905.98976409258
2005-09-25 23:46:48,$GPGGA,234648,3926.5028,N,11946.1981,W,2,12,0.9,1379.8,M,-22.0,M,,"*44
",1943714.316768997,-256905.98976409258
2005-09-25 23:46:50,$GPGGA,234650,3926.5028,N,11946.1981,W,2,12,0.8,1379.1,M,-22.0,M,,"*45
",1943714.316768997,-256905.98976409258
2005-09-25 23:46:52,$GPGGA,234652,3926.5028,N,11946.1981,W,2,12,0.8,1378.7,M,-22.0,M,,"*40
",1943714.316768997,-256905.98976409258
2005-09-25 23:46:54,$GPGGA,234654,3926.5028,N,11946.1981,W,2,12,0.8,1378.5,M,-22.0,M,,"*44
",1943714.316768997,-256905.98976409258
2005-09-25 23:46:56,$GPGGA,234656,3926.5028,N,11946.1981,W,2,12,0.8,1378.3,M,-22.0,M,,"*40
",1943714.316768997,-256905.98976409258
2005-09-25 23:46:58,$GPGGA,234658,3926.5028,N,11946.1981,W,2,12,0.8,1378.4,M,-22.0,M,,"*49
",1943714.316768997,-256905.98976409258
2005-09-25 23:47:00,$GPGGA,234700,3926.5028,N,11946.1981,W,2,12,0.8,1378.5,M,-22.0,M,,"*44
",1943714.316768997,-256905.98976409258
2005-09-25 23:47:02,$GPGGA,234702,3926.5028,N,11946.1981,W,2,12,0.8,1378.6,M,-22.0,M,,"*45
",1943714.316768997,-256905.98976409258
2005-09-25 23:47:04,$GPGGA,234704,3926.5028,N,11946.1981,W,2,12,0.8,1378.9,M,-22.0,M,,"*4C
",1943714.316768997,-256905.98976409258
2005-09-25 23:47:06,$GPGGA,234706,3926.5028,N,11946.1981,W,2,12,0.8,1379.0,M,-22.0,M,,"*46
",1943714.316768997,-256905.98976409258
2005-09-25 23:47:08,$GPGGA,234708,3926.5028,N,11946.1981,W,2,12,0.8,1379.1,M,-22.0,M,,"*49
",1943714.316768997,-256905.98976409258
2005-09-25 23:47:10,$GPGGA,234710,3926.5028,N,11946.1981,W,2,12,0.8,1379.2,M,-22.0,M,,"*43
",1943714.316768997,-256905.98976409258
2005-09-25 23:47:12,$GPGGA,234712,3926.5028,N,11946.1981,W,2,12,0.8,1379.3,M,-22.0,M,,"*40
",1943714.316768997,-256905.98976409258
2005-09-25 23:47:14,$GPGGA,234714,3926.5028,N,11946.1982,W,2,12,0.8,1379.6,M,-22.0,M,,"*40
",1943714.1715243617,-256906.02796187488
2005-09-25 23:47:16,$GPGGA,234716,3926.5028,N,11946.1982,W,2,12,0.9,1380.2,M,-22.0,M,,"*41
",1943714.1715243617,-256906.02796187488
2005-09-25 23:47:18,$GPGGA,234718,3926.5028,N,11946.1982,W,2,12,0.8,1380.5,M,-22.0,M,,"*49
",1943714.1715243617,-256906.02796187488
2005-09-25 23:47:20,$GPGGA,234720,3926.5028,N,11946.1982,W,2,12,0.8,1380.9,M,-22.0,M,,"*4E
",1943714.1715243617,-256906.02796187488
2005-09-25 23:47:22,$GPGGA,234722,3926.5028,N,11946.1982,W,2,12,0.8,1381.6,M,-22.0,M,,"*42
",1943714.1715243617,-256906.02796187488
2005-09-25 23:47:24,$GPGGA,234724,3926.5028,N,11946.1982,W,2,12,0.8,1382.1,M,-22.0,M,,"*40
",1943714.1715243617,-256906.02796187488
2005-09-25 23:47:26,$GPGGA,234726,3926.5028,N,11946.1982,W,2,12,0.8,1382.3,M,-22.0,M,,"*40
",1943714.1715243617,-256906.02796187488
2005-09-25 23:47:28,$GPGGA,234728,3926.5028,N,11946.1982,W,2,12,0.8,1382.8,M,-22.0,M,,"*45
",1943714.1715243617,-256906.02796187488
2005-09-25 23:47:30,$GPGGA,234730,3926.5028,N,11946.1982,W,2,12,0.8,1383.6,M,-22.0,M,,"*43
",1943714.1715243617,-256906.02796187488
2005-09-25 23:47:32,$GPGGA,234732,3926.5028,N,11946.1982,W,2,12,0.8,1384.5,M,-22.0,M,,"*45
",1943714.1715243617,-256906.02796187488
2005-09-25 23:47:34,$GPGGA,234734,3926.5027,N,11946.1982,W,2,12,0.8,1385.4,M,-22.0,M,,"*4C
",1943714.2207879527,-256906.2152814812
2005-09-25 23:47:36,$GPGGA,234736,3926.5027,N,11946.1982,W,2,12,0.8,1386.1,M,-22.0,M,,"*48
",1943714.2207879527,-256906.2152814812
2005-09-25 23:47:38,$GPGGA,234738,3926.5027,N,11946.1982,W,2,12,0.8,1386.4,M,-22.0,M,,"*43
",1943714.2207879527,-256906.2152814812
2005-09-25 23:47:40,$GPGGA,234740,3926.5027,N,11946.1982,W,2,12,0.8,1386.5,M,-22.0,M,,"*4D
",1943714.2207879527,-256906.2152814812
2005-09-25 23:47:42,$GPGGA,234742,3926.5027,N,11946.1982,W,2,12,0.8,1386.5,M,-22.0,M,,"*4F
",1943714.2207879527,-256906.2152814812
2005-09-25 23:47:44,$GPGGA,234744,3926.5027,N,11946.1982,W,2,12,0.8,1386.5,M,-22.0,M,,"*49
",1943714.2207879527,-256906.2152814812
2005-09-25 23:47:46,$GPGGA,234746,3926.5027,N,11946.1982,W,2,12,0.8,1386.5,M,-22.0,M,,"*4B
",1943714.2207879527,-256906.2152814812
2005-09-25 23:47:48,$GPGGA,234748,3926.5005,N,11946.1997,W,2,12,0.8,1386.5,M,-22.0,M,,"*41
",1943713.125915652,-256910.90927929035
2005-09-25 23:47:50,$GPGGA,234750,3926.5004,N,11946.1997,W,2,12,0.8,1386.7,M,-22.0,M,,"*4B
",1943713.175179145,-256911.09659891253
2005-09-25 23:47:52,$GPGGA,234752,3926.5004,N,11946.1996,W,2,12,0.8,1386.9,M,-22.0,M,,"*46
",1943713.3204238748,-256911.0584011852
2005-09-25 23:47:54,$GPGGA,234754,3926.5004,N,11946.1996,W,2,12,0.8,1387.0,M,-22.0,M,,"*48
",1943713.3204238748,-256911.0584011852
2005-09-25 23:47:56,$GPGGA,234756,3926.5005,N,11946.1995,W,2,12,0.8,1387.0,M,-22.0,M,,"*48
",1943713.416405102,-256910.83288383202
2005-09-25 23:47:58,$GPGGA,234758,3926.5005,N,11946.1995,W,2,12,0.8,1386.8,M,-22.0,M,,"*4F
",1943713.416405102,-256910.83288383202
2005-09-25 23:48:00,$GPGGA,234800,3926.5005,N,11946.1994,W,2,12,0.8,1386.7,M,-22.0,M,,"*43
",1943713.56164983,-256910.7946860975
2005-09-25 23:48:02,$GPGGA,234802,3926.5005,N,11946.1994,W,2,12,0.8,1386.7,M,-22.0,M,,"*41
",1943713.56164983,-256910.7946860975
2005-09-25 23:48:04,$GPGGA,234804,3926.5005,N,11946.1994,W,2,12,0.8,1386.7,M,-22.0,M,,"*47
",1943713.56164983,-256910.7946860975
2005-09-25 23:48:06,$GPGGA,234806,3926.5005,N,11946.1994,W,2,12,0.8,1386.5,M,-22.0,M,,"*47
",1943713.56164983,-256910.7946860975
2005-09-25 23:48:08,$GPGGA,234808,3926.5005,N,11946.1994,W,2,12,0.8,1386.1,M,-22.0,M,,"*4D
",1943713.56164983,-256910.7946860975
2005-09-25 23:48:10,$GPGGA,234810,3926.5005,N,11946.1995,W,2,12,0.8,1385.8,M,-22.0,M,,"*4F
",1943713.416405102,-256910.83288383202
2005-09-25 23:48:12,$GPGGA,234812,3926.5005,N,11946.1995,W,2,12,0.8,1385.4,M,-22.0,M,,"*41
",1943713.416405102,-256910.83288383202
2005-09-25 23:48:14,$GPGGA,234814,3926.5005,N,11946.1995,W,2,12,0.8,1385.0,M,-22.0,M,,"*43
",1943713.416405102,-256910.83288383202
2005-09-25 23:48:16,$GPGGA,234816,3926.5005,N,11946.1995,W,2,12,0.8,1384.6,M,-22.0,M,,"*46
",1943713.416405102,-256910.83288383202
2005-09-25 23:48:18,$GPGGA,234818,3926.5006,N,11946.1995,W,2,12,0.8,1384.5,M,-22.0,M,,"*48
",1943713.3671415986,-256910.64556421098
2005-09-25 23:48:20,$GPGGA,234820,3926.5006,N,11946.1995,W,2,12,0.8,1384.2,M,-22.0,M,,"*44
",1943713.3671415986,-256910.64556421098
2005-09-25 23:48:22,$GPGGA,234822,3926.5006,N,11946.1995,W,2,12,0.8,1383.9,M,-22.0,M,,"*4A
",1943713.3671415986,-256910.64556421098
2005-09-25 23:48:24,$GPGGA,234824,3926.5007,N,11946.1995,W,2,12,0.9,1383.8,M,-22.0,M,,"*4D
",1943713.3178780936,-256910.45824459082
2005-09-25 23:48:26,$GPGGA,234826,3926.5007,N,11946.1995,W,2,12,0.8,1383.9,M,-22.0,M,,"*4F
",1943713.3178780936,-256910.45824459082
2005-09-25 23:48:28,$GPGGA,234828,3926.5007,N,11946.1995,W,2,12,0.9,1383.8,M,-22.0,M,,"*41
",1943713.3178780936,-256910.45824459082
2005-09-25 23:48:30,$GPGGA,234830,3926.5007,N,11946.1995,W,2,12,0.9,1383.6,M,-22.0,M,,"*46
",1943713.3178780936,-256910.45824459082
2005-09-25 23:48:32,$GPGGA,234832,3926.5008,N,11946.1995,W,2,12,1.0,1383.5,M,-22.0,M,,"*40
",1943713.2686145874,-256910.27092497217
2005-09-25 23:48:34,$GPGGA,234834,3926.5008,N,11946.1995,W,2,12,1.1,1383.4,M,-22.0,M,,"*46
",1943713.2686145874,-256910.27092497217
2005-09-25 23:48:36,$GPGGA,234836,3926.5008,N,11946.1994,W,2,12,1.2,1383.3,M,-22.0,M,,"*41
",1943713.4138593026,-256910.23272723678
2005-09-25 23:48:38,$GPGGA,234838,3926.5009,N,11946.1994,W,2,12,1.6,1383.0,M,-22.0,M,,"*49
",1943713.3645957904,-256910.04540761665
2005-09-25 23:48:40,$GPGGA,234840,3926.5009,N,11946.1994,W,2,12,1.2,1383.0,M,-22.0,M,,"*42
",1943713.3645957904,-256910.04540761665
2005-09-25 23:48:42,$GPGGA,234842,3926.5009,N,11946.1994,W,2,12,1.2,1382.5,M,-22.0,M,,"*44
",1943713.3645957904,-256910.04540761665
2005-09-25 23:48:44,$GPGGA,234844,3926.5009,N,11946.1994,W,2,12,1.1,1381.7,M,-22.0,M,,"*40
",1943713.3645957904,-256910.04540761665
2005-09-25 23:48:46,$GPGGA,234846,3926.5009,N,11946.1994,W,2,11,1.2,1381.0,M,-22.0,M,,"*45
",1943713.3645957904,-256910.04540761665
2005-09-25 23:48:48,$GPGGA,234848,3926.5009,N,11946.1994,W,2,10,1.4,1381.1,M,-22.0,M,,"*4D
",1943713.3645957904,-256910.04540761665
2005-09-25 23:48:50,$GPGGA,234850,3926.5009,N,11946.1994,W,2,10,1.3,1380.9,M,-22.0,M,,"*4A
",1943713.3645957904,-256910.04540761665
2005-09-25 23:48:52,$GPGGA,234852,3926.5009,N,11946.1994,W,2,10,1.1,1380.8,M,-22.0,M,,"*4B
",1943713.3645957904,-256910.04540761665
2005-09-25 23:48:54,$GPGGA,234854,3926.5009,N,11946.1994,W,2,09,1.2,1380.5,M,-22.0,M,,"*4B
",1943713.3645957904,-256910.04540761665
2005-09-25 23:48:56,$GPGGA,234856,3926.5009,N,11946.1994,W,2,09,0.9,1380.2,M,-22.0,M,,"*44
",1943713.3645957904,-256910.04540761665
2005-09-25 23:48:58,$GPGGA,234858,3926.5008,N,11946.1994,W,1,09,0.9,1380.1,M,-22.0,M,,"*4B
",1943713.4138593026,-256910.23272723678
2005-09-25 23:49:00,$GPGGA,234900,3926.5008,N,11946.1994,W,1,09,0.9,1379.9,M,-22.0,M,,"*49
",1943713.4138593026,-256910.23272723678
2005-09-25 23:49:02,$GPGGA,234902,3926.5008,N,11946.1994,W,1,09,0.9,1379.6,M,-22.0,M,,"*44
",1943713.4138593026,-256910.23272723678
2005-09-25 23:49:04,$GPGGA,234904,3926.5008,N,11946.1994,W,1,09,0.9,1379.6,M,-22.0,M,,"*42
",1943713.4138593026,-256910.23272723678
2005-09-25 23:49:06,$GPGGA,234906,3926.5007,N,11946.1994,W,1,09,1.0,1379.8,M,-22.0,M,,"*49
",1943713.4631228135,-256910.42004685575
2005-09-25 23:49:08,$GPGGA,234908,3926.5007,N,11946.1994,W,1,09,1.1,1379.7,M,-22.0,M,,"*49
",1943713.4631228135,-256910.42004685575
2005-09-25 23:49:10,$GPGGA,234910,3926.5007,N,11946.1993,W,1,09,1.1,1379.5,M,-22.0,M,,"*45
",1943713.6083675309,-256910.38184911798
2005-09-25 23:49:12,$GPGGA,234912,3926.5007,N,11946.1993,W,1,09,0.9,1379.1,M,-22.0,M,,"*4A
",1943713.6083675309,-256910.38184911798
2005-09-25 23:49:14,$GPGGA,234914,3926.5007,N,11946.1993,W,1,09,0.9,1378.7,M,-22.0,M,,"*4B
",1943713.6083675309,-256910.38184911798
2005-09-25 23:49:16,$GPGGA,234916,3926.5006,N,11946.1993,W,1,09,1.0,1378.4,M,-22.0,M,,"*43
",1943713.657631044,-256910.56916873867
2005-09-25 23:49:18,$GPGGA,234918,3926.5006,N,11946.1993,W,1,09,1.2,1378.6,M,-22.0,M,,"*4D
",1943713.657631044,-256910.56916873867
2005-09-25 23:49:20,$GPGGA,234920,3926.5006,N,11946.1993,W,1,09,1.2,1379.2,M,-22.0,M,,"*43
",1943713.657631044,-256910.56916873867
2005-09-25 23:49:22,$GPGGA,234922,3926.5006,N,11946.1993,W,1,10,1.2,1379.7,M,-22.0,M,,"*4C
",1943713.657631044,-256910.56916873867
2005-09-25 23:49:24,$GPGGA,234924,3926.5006,N,11946.1992,W,1,10,1.2,1380.2,M,-22.0,M,,"*48
",1943713.8028757686,-256910.5309709974
2005-09-25 23:49:26,$GPGGA,234926,3926.5005,N,11946.1992,W,1,10,1.1,1380.4,M,-22.0,M,,"*4C
",1943713.8521392844,-256910.71829061923
2005-09-25 23:49:28,$GPGGA,234928,3926.5005,N,11946.1992,W,1,10,1.1,1380.6,M,-22.0,M,,"*40
",1943713.8521392844,-256910.71829061923
2005-09-25 23:49:30,$GPGGA,234930,3926.5005,N,11946.1992,W,1,10,1.2,1380.8,M,-22.0,M,,"*44
",1943713.8521392844,-256910.71829061923
2005-09-25 23:49:32,$GPGGA,234932,3926.5005,N,11946.1992,W,1,10,1.1,1381.2,M,-22.0,M,,"*4E
",1943713.8521392844,-256910.71829061923
2005-09-25 23:49:34,$GPGGA,234934,3926.5004,N,11946.1992,W,1,09,1.1,1381.0,M,-22.0,M,,"*43
",1943713.9014027982,-256910.90561024277
2005-09-25 23:49:36,$GPGGA,234936,3926.5004,N,11946.1992,W,1,11,0.9,1381.2,M,-22.0,M,,"*43
",1943713.9014027982,-256910.90561024277
2005-09-25 23:49:38,$GPGGA,234938,3926.5004,N,11946.1992,W,2,11,1.0,1381.6,M,-22.0,M,,"*42
",1943713.9014027982,-256910.90561024277
2005-09-25 23:49:40,$GPGGA,234940,3926.5003,N,11946.1992,W,2,11,1.0,1381.9,M,-22.0,M,,"*45
",1943713.950666311,-256911.09292986637
2005-09-25 23:49:42,$GPGGA,234942,3926.5003,N,11946.1992,W,2,11,1.0,1382.2,M,-22.0,M,,"*4F
",1943713.950666311,-256911.09292986637
2005-09-25 23:49:44,$GPGGA,234944,3926.5003,N,11946.1992,W,2,11,1.0,1382.2,M,-22.0,M,,"*49
",1943713.950666311,-256911.09292986637
2005-09-25 23:49:46,$GPGGA,234946,3926.5003,N,11946.1992,W,2,11,1.1,1382.4,M,-22.0,M,,"*4C
",1943713.950666311,-256911.09292986637
2005-09-25 23:49:48,$GPGGA,234948,3926.5002,N,11946.1993,W,2,11,1.1,1382.4,M,-22.0,M,,"*42
",1943713.8546850819,-256911.31844723027
2005-09-25 23:49:50,$GPGGA,234950,3926.5002,N,11946.1993,W,2,11,0.9,1382.1,M,-22.0,M,,"*47
",1943713.8546850819,-256911.31844723027
2005-09-25 23:49:52,$GPGGA,234952,3926.5002,N,11946.1993,W,2,11,1.0,1381.7,M,-22.0,M,,"*48
",1943713.8546850819,-256911.31844723027
2005-09-25 23:49:54,$GPGGA,234954,3926.5002,N,11946.1993,W,2,11,1.0,1381.2,M,-22.0,M,,"*4B
",1943713.8546850819,-256911.31844723027
2005-09-25 23:49:56,$GPGGA,234956,3926.5001,N,11946.1993,W,2,11,1.1,1380.9,M,-22.0,M,,"*41
",1943713.9039485874,-256911.50576685523
2005-09-25 23:49:58,$GPGGA,234958,3926.5001,N,11946.1993,W,2,11,1.3,1380.9,M,-22.0,M,,"*4D
",1943713.9039485874,-256911.50576685523
2005-09-25 23:50:00,$GPGGA,235000,3926.5001,N,11946.1993,W,2,10,1.5,1380.8,M,-22.0,M,,"*4E
",1943713.9039485874,-256911.50576685523
2005-09-25 23:50:02,$GPGGA,235002,3926.5001,N,11946.1993,W,2,11,1.7,1380.4,M,-22.0,M,,"*43
",1943713.9039485874,-256911.50576685523
2005-09-25 23:50:04,$GPGGA,235004,3926.4989,N,11946.1993,W,2,12,1.3,1380.9,M,-22.0,M,,"*47
",1943714.4951105358,-256913.7536024183
2005-09-25 23:50:06,$GPGGA,235006,3926.4989,N,11946.1993,W,2,12,1.3,1381.7,M,-22.0,M,,"*4A
",1943714.4951105358,-256913.7536024183
2005-09-25 23:50:08,$GPGGA,235008,3926.4988,N,11946.1993,W,2,12,1.4,1381.7,M,-22.0,M,,"*42
",1943714.5443740212,-256913.94092205446
2005-09-25 23:50:10,$GPGGA,235010,3926.4988,N,11946.1993,W,2,12,1.0,1381.7,M,-22.0,M,,"*4F
",1943714.5443740212,-256913.94092205446
2005-09-25 23:50:12,$GPGGA,235012,3926.4987,N,11946.1993,W,2,12,0.9,1381.6,M,-22.0,M,,"*4B
",1943714.5936375058,-256914.12824169078
2005-09-25 23:50:14,$GPGGA,235014,3926.4980,N,11946.1987,W,2,12,1.0,1381.6,M,-22.0,M,,"*47
",1943715.809950835,-256915.21029271383
2005-09-25 23:50:16,$GPGGA,235016,3926.4965,N,11946.1984,W,2,12,1.1,1381.6,M,-22.0,M,,"*4C
",1943716.9846378102,-256917.90549420257
2005-09-25 23:50:18,$GPGGA,235018,3926.4956,N,11946.1991,W,2,12,1.2,1381.5,M,-22.0,M,,"*46
",1943716.4112946168,-256919.8587553529
2005-09-25 23:50:20,$GPGGA,235020,3926.4954,N,11946.1993,W,2,12,1.0,1381.9,M,-22.0,M,,"*43
",1943716.2193316275,-256920.3097901387
2005-09-25 23:50:22,$GPGGA,235022,3926.4953,N,11946.1992,W,2,12,0.8,1382.2,M,-22.0,M,,"*46
",1943716.413840002,-256920.4589120743
2005-09-25 23:50:24,$GPGGA,235024,3926.4944,N,11946.2004,W,2,11,0.9,1382.4,M,-22.0,M,,"*47
",1943715.114271129,-256922.60316156864
2005-09-25 23:50:26,$GPGGA,235026,3926.4945,N,11946.2037,W,2,11,1.5,1382.3,M,-22.0,M,,"*4E
",1943710.2719237797,-256923.6763638621
2005-09-25 23:50:28,$GPGGA,235028,3926.4988,N,11946.2062,W,2,11,1.3,1382.3,M,-22.0,M,,"*47
",1943704.5224835158,-256916.57655811694
2005-09-25 23:50:30,$GPGGA,235030,3926.5049,N,11946.2082,W,2,11,1.3,1382.1,M,-22.0,M,,"*47
",1943698.6125348874,-256905.91401289235
2005-09-25 23:50:32,$GPGGA,235032,3926.5107,N,11946.2107,W,2,11,1.1,1381.7,M,-22.0,M,,"*45
",1943692.1241589691,-256896.00441560528
2005-09-25 23:50:34,$GPGGA,235034,3926.5150,N,11946.2132,W,2,12,0.9,1381.3,M,-22.0,M,,"*49
",1943686.3747375687,-256888.90461173005
2005-09-25 23:50:36,$GPGGA,235036,3926.5174,N,11946.2148,W,2,12,1.0,1381.0,M,-22.0,M,,"*4B
",1943682.8685173367,-256885.02010172204
2005-09-25 23:50:38,$GPGGA,235038,3926.5200,N,11946.2167,W,2,11,1.0,1380.5,M,-22.0,M,,"*4F
",1943678.8280415838,-256880.87554443532
2005-09-25 23:50:40,$GPGGA,235040,3926.5236,N,11946.2229,W,1,11,1.0,1379.9,M,-22.0,M,,"*45
",1943668.0494580076,-256876.50026877306
2005-09-25 23:50:42,$GPGGA,235042,3926.5245,N,11946.2326,W,1,12,1.6,1379.6,M,-22.0,M,,"*47
",1943653.5174552156,-256878.51949291842
2005-09-25 23:50:44,$GPGGA,235044,3926.5233,N,11946.2420,W,2,12,1.1,1379.3,M,-22.0,M,,"*40
",1943640.4556966263,-256884.3578038395
2005-09-25 23:50:46,$GPGGA,235046,3926.5219,N,11946.2513,W,2,11,1.1,1379.0,M,-22.0,M,,"*4B
",1943627.637697435,-256890.5325284863
2005-09-25 23:50:48,$GPGGA,235048,3926.5207,N,11946.2593,W,2,11,1.2,1378.7,M,-22.0,M,,"*47
",1943616.6093353806,-256895.83604026274
2005-09-25 23:50:50,$GPGGA,235050,3926.5191,N,11946.2655,W,2,11,1.0,1378.5,M,-22.0,M,,"*4B
",1943608.3923992394,-256901.20128680713
2005-09-25 23:50:52,$GPGGA,235052,3926.5177,N,11946.2694,W,2,11,1.1,1378.3,M,-22.0,M,,"*4B
",1943603.4175427596,-256905.31338556178
2005-09-25 23:50:54,$GPGGA,235054,3926.5173,N,11946.2706,W,2,11,1.0,1378.2,M,-22.0,M,,"*43
",1943601.8716596083,-256906.5210090058
2005-09-25 23:50:56,$GPGGA,235056,3926.5173,N,11946.2707,W,2,11,1.0,1378.1,M,-22.0,M,,"*43
",1943601.7264157224,-256906.5592045048
2005-09-25 23:50:58,$GPGGA,235058,3926.5172,N,11946.2708,W,2,11,1.0,1378.0,M,-22.0,M,,"*42
",1943601.6304326493,-256906.78471929938
2005-09-25 23:51:00,$GPGGA,235100,3926.5173,N,11946.2708,W,2,11,1.0,1378.1,M,-22.0,M,,"*4E
",1943601.5811718346,-256906.5974000011
2005-09-25 23:51:02,$GPGGA,235102,3926.5173,N,11946.2709,W,2,11,1.0,1377.8,M,-22.0,M,,"*4B
",1943601.435927951,-256906.63559549325
2005-09-25 23:51:04,$GPGGA,235104,3926.5172,N,11946.2709,W,2,11,0.9,1377.9,M,-22.0,M,,"*45
",1943601.485188762,-256906.82291479112
2005-09-25 23:51:06,$GPGGA,235106,3926.5172,N,11946.2709,W,2,12,0.8,1378.1,M,-22.0,M,,"*42
",1943601.485188762,-256906.82291479112
2005-09-25 23:51:08,$GPGGA,235108,3926.5172,N,11946.2710,W,2,12,0.9,1378.3,M,-22.0,M,,"*47
",1943601.339944868,-256906.86111028152
2005-09-25 23:51:10,$GPGGA,235110,3926.5172,N,11946.2710,W,2,12,1.2,1378.1,M,-22.0,M,,"*46
",1943601.339944868,-256906.86111028152
2005-09-25 23:51:12,$GPGGA,235112,3926.5172,N,11946.2710,W,2,12,1.2,1377.2,M,-22.0,M,,"*48
",1943601.339944868,-256906.86111028152
2005-09-25 23:51:14,$GPGGA,235114,3926.5172,N,11946.2710,W,2,11,1.8,1375.5,M,-22.0,M,,"*42
",1943601.339944868,-256906.86111028152
2005-09-25 23:51:16,$GPGGA,235116,3926.5169,N,11946.2739,W,2,11,1.9,1371.9,M,-22.0,M,,"*48
",1943597.2756541902,-256908.53073595653
2005-09-25 23:51:18,$GPGGA,235118,3926.5140,N,11946.2801,W,2,11,1.9,1368.6,M,-22.0,M,,"*4E
",1943589.6990846936,-256916.3311036152
2005-09-25 23:51:20,$GPGGA,235120,3926.5079,N,11946.2848,W,2,10,1.6,1370.4,M,-22.0,M,,"*46
",1943585.8774853311,-256929.55275198704
2005-09-25 23:51:22,$GPGGA,235122,3926.4991,N,11946.2843,W,2,06,2.4,1370.4,M,-22.0,M,,"*47
",1943590.9385907454,-256945.84588174723
2005-09-25 23:51:24,$GPGGA,235124,3926.4888,N,11946.2776,W,2,07,2.6,1371.2,M,-22.0,M,,"*45
",1943605.743778446,-256962.5807138656
2005-09-25 23:51:26,$GPGGA,235126,3926.4775,N,11946.2694,W,2,10,2.7,1371.4,M,-22.0,M,,"*46
",1943623.2202929133,-256980.61580879166
2005-09-25 23:51:28,$GPGGA,235128,3926.4647,N,11946.2603,W,2,12,1.6,1372.1,M,-22.0,M,,"*40
",1943642.7429867634,-257001.1169323883
2005-09-25 23:51:30,$GPGGA,235130,3926.4504,N,11946.2502,W,2,12,1.0,1372.2,M,-22.0,M,,"*4A
",1943664.4571295618,-257024.04588744824
2005-09-25 23:51:32,$GPGGA,235132,3926.4354,N,11946.2398,W,2,12,1.1,1372.2,M,-22.0,M,,"*4F
",1943686.9519303185,-257048.17148540032
2005-09-25 23:51:34,$GPGGA,235134,3926.4207,N,11946.2299,W,2,12,1.2,1372.2,M,-22.0,M,,"*4D
",1943708.5728047779,-257071.92609730852
2005-09-25 23:51:36,$GPGGA,235136,3926.4071,N,11946.2207,W,2,11,1.2,1372.2,M,-22.0,M,,"*48
",1943728.6351551905,-257093.88755708863
2005-09-25 23:51:38,$GPGGA,235138,3926.3959,N,11946.2131,W,2,11,1.2,1372.4,M,-22.0,M,,"*42
",1943745.1913247148,-257111.96447340993
2005-09-25 23:51:40,$GPGGA,235140,3926.3871,N,11946.2075,W,2,10,1.0,1372.5,M,-22.0,M,,"*45
",1943757.6602825779,-257126.30963732713
2005-09-25 23:51:42,$GPGGA,235142,3926.3810,N,11946.2036,W,2,10,1.1,1372.5,M,-22.0,M,,"*46
",1943766.3299637958,-257136.24649846787
2005-09-25 23:51:44,$GPGGA,235144,3926.3770,N,11946.2011,W,2,10,1.0,1372.7,M,-22.0,M,,"*4F
",1943771.9316683458,-257142.78438916826
2005-09-25 23:51:46,$GPGGA,235146,3926.3734,N,11946.1988,W,2,10,1.6,1372.6,M,-22.0,M,,"*40
",1943777.0458325085,-257148.6493919316
2005-09-25 23:51:48,$GPGGA,235148,3926.3704,N,11946.1968,W,2,10,2.3,1373.4,M,-22.0,M,,"*46
",1943781.4286815214,-257153.50506284417
2005-09-25 23:51:50,$GPGGA,235150,3926.3653,N,11946.1935,W,2,10,1.5,1373.5,M,-22.0,M,,"*40
",1943788.7342829255,-257161.79790041537
2005-09-25 23:51:52,$GPGGA,235152,3926.3576,N,11946.1885,W,2,10,1.5,1373.6,M,-22.0,M,,"*4F
",1943799.789960261,-257174.31171737716
2005-09-25 23:51:54,$GPGGA,235154,3926.3476,N,11946.1820,W,2,10,1.3,1373.8,M,-22.0,M,,"*4F
",1943814.1574493553,-257190.56094555388
2005-09-25 23:51:56,$GPGGA,235156,3926.3354,N,11946.1740,W,2,10,1.2,1374.1,M,-22.0,M,,"*4C
",1943831.787515328,-257210.3582624884
2005-09-25 23:51:58,$GPGGA,235158,3926.3215,N,11946.1652,W,2,08,1.5,1374.9,M,-22.0,M,,"*42
",1943851.4171147188,-257233.03444878673
2005-09-25 23:52:00,$GPGGA,235200,3926.3070,N,11946.1561,W,2,08,2.2,1375.8,M,-22.0,M,,"*4A
",1943871.7781195587,-257256.71996425051
2005-09-25 23:52:02,$GPGGA,235202,3926.2915,N,11946.1458,W,2,08,1.3,1376.2,M,-22.0,M,,"*43
",1943894.3748693226,-257281.8203049351
2005-09-25 23:52:04,$GPGGA,235204,3926.2748,N,11946.1349,W,2,08,1.3,1376.7,M,-22.0,M,,"*41
",1943918.4343938925,-257308.9393035208
